X,Y,OBJECTID,SIGN_RGN,SIGN_CNTY,SIGN_RTE,SIGN_TRVL_DRCTN,SIGN_PSTN,SIGN_LTTD,SIGN_LNGTD,MILE_MRKR_DSPL,MILE_MRKR_LABL,LAST_REFRESH_DATE
476410.6471,496798.825300001,2144603,Northwest,Clark,STH 29,Eastbound,Right,44.9432872,-90.55251221,121,STH 29 EB MP 121.0 [CLARK],2025/08/09 05:00:00+00
580105.3027,484015.066099999,2144604,North Central,Marathon,STH 29,Eastbound,Right,44.82701196,-89.23967494,192,STH 29 EB MP 192.0 [MARATHON],2025/08/09 05:00:00+00
574700.9065,489732.682600001,2144605,North Central,Marathon,STH 29,Eastbound,Right,44.87891376,-89.30741808,187,STH 29 EB MP 187.0 [MARATHON],2025/08/09 05:00:00+00
524910.503,496770.8676,2144606,North Central,Marathon,STH 29,Eastbound,Right,44.94435506,-89.93775628,152,STH 29 EB MP 152.0 [MARATHON],2025/08/09 05:00:00+00
524910.7215,496796.740700001,2144607,North Central,Marathon,STH 29,Westbound,Right,44.94458797,-89.93775326,152,STH 29 WB MP 152.0 [MARATHON],2025/08/09 05:00:00+00
484407.2673,496808.657400001,2144608,Northwest,Clark,STH 29,Eastbound,Right,44.94382109,-90.45115609,126,STH 29 EB MP 126.0 [CLARK],2025/08/09 05:00:00+00
407314.3623,493530.3961,2144609,Northwest,Chippewa,USH 53,Northbound,Right,44.90627988,-91.42741743,96,USH 53 NB MP 96.0 [CHIPPEWA],2025/08/09 05:00:00+00
469995.415,496591.716600001,2144610,Northwest,Clark,STH 29,Westbound,Right,44.94100058,-90.63380263,117,STH 29 WB MP 117.0 [CLARK],2025/08/09 05:00:00+00
575868.3628,488658.2546,2144611,North Central,Marathon,STH 29,Eastbound,Right,44.86915176,-89.29275621,188,STH 29 EB MP 188.0 [MARATHON],2025/08/09 05:00:00+00
406232.9862,502864.511,2144612,Northwest,Chippewa,USH 53,Southbound,Right,44.990107,-91.443215,102,USH 53 SB MP 102.0 [CHIPPEWA],2025/08/09 05:00:00+00
406300.7003,506067.9728,2144613,Northwest,Chippewa,USH 53,Southbound,Right,45.018946,-91.44308,104,USH 53 SB MP 104.0 [CHIPPEWA],2025/08/09 05:00:00+00
520056.5142,496771.078400001,2144614,North Central,Marathon,STH 29,Westbound,Right,44.94437392,-89.99928365,149,STH 29 WB MP 149.0 [MARATHON],2025/08/09 05:00:00+00
486009.4838,496799.783600001,2144615,Northwest,Clark,STH 29,Eastbound,Right,44.94381963,-90.43084717,127,STH 29 EB MP 127.0 [CLARK],2025/08/09 05:00:00+00
489215.2765,496864.096000001,2144616,Northwest,Clark,STH 29,Westbound,Right,44.94454462,-90.39021702,129,STH 29 WB MP 129.0 [CLARK],2025/08/09 05:00:00+00
493921.875,496204.028899999,2144617,Northwest,Clark,STH 29,Westbound,Right,44.93879104,-90.33052471,132,STH 29 WB MP 132.0 [CLARK],2025/08/09 05:00:00+00
492427.9393,496866.722899999,2144618,Northwest,Clark,STH 29,Westbound,Right,44.94470015,-90.34949531,131,STH 29 WB MP 131.0 [CLARK],2025/08/09 05:00:00+00
548855.3612,491626.9263,2144619,North Central,Marathon,STH 29,Westbound,Left,44.89748125,-89.63453743,170.800003,STH 29 WB MP 170.8 RAMP G [MARATHON],2025/08/09 05:00:00+00
548077.639,492095.374,2144620,North Central,Marathon,STH 29,Eastbound,Left,44.90172927,-89.64436135,170.199997,STH 29 EB MP 170.2 RAMP F [MARATHON],2025/08/09 05:00:00+00
484407.9608,496835.692500001,2144621,Northwest,Clark,STH 29,Westbound,Right,44.94406448,-90.4511492,126,STH 29 WB MP 126.0 [CLARK],2025/08/09 05:00:00+00
466910.3329,497044.867699999,2144622,Northwest,Clark,STH 29,Westbound,Right,44.94485588,-90.67295074,115,STH 29 WB MP 115.0 [CLARK],2025/08/09 05:00:00+00
460610.3834,497884.7609,2144623,Northwest,Clark,STH 29,Westbound,Right,44.9519175,-90.75289955,111,STH 29 WB MP 111.0 [CLARK],2025/08/09 05:00:00+00
462233.0686,497860.962300001,2144624,Northwest,Clark,STH 29,Eastbound,Right,44.95183704,-90.73232728,112,STH 29 EB MP 112.0 [CLARK],2025/08/09 05:00:00+00
466890.9814,497016.949200001,2144625,Northwest,Clark,STH 29,Eastbound,Right,44.94460313,-90.67319308,115,STH 29 EB MP 115.0 [CLARK],2025/08/09 05:00:00+00
563359.9125,490356.7411,2144626,North Central,Marathon,STH 29,Eastbound,Right,44.88531185,-89.45094837,180,STH 29 EB MP 180.0 [MARATHON],2025/08/09 05:00:00+00
566718.427,490140.811899999,2144627,North Central,Marathon,STH 29,Eastbound,Right,44.88315577,-89.40844277,182,STH 29 EB MP 182.0 [MARATHON],2025/08/09 05:00:00+00
473493.8772,496563.214199999,2144628,Northwest,Clark,STH 29,Westbound,Right,44.94098149,-90.58945981,119,STH 29 WB MP 119.0 [CLARK],2025/08/09 05:00:00+00
678125.7012,299596.2848,2144629,Southeast,Milwaukee,IH 41,Northbound,Median,43.15259527,-88.05521122,48.2000008,IH 41 NB MP 48.2 [MILWAUKEE],2025/08/09 05:00:00+00
678135.9247,296945.471999999,2144630,Southeast,Milwaukee,IH 41,Northbound,Median,43.12873669,-88.05584187,47,IH 41 NB MP 47.0 [MILWAUKEE],2025/08/09 05:00:00+00
671557.3404,285711.747300001,2144631,Southeast,Waukesha,IH 94,Westbound,Median,43.02897629,-88.13973991,299.600006,IH 94 WB MP 299.6 [WAUKESHA],2025/08/09 05:00:00+00
669336.9278,286155.656099999,2144632,Southeast,Waukesha,IH 94,Westbound,Median,43.03341132,-88.16686123,298.200012,IH 94 WB MP 298.2 [WAUKESHA],2025/08/09 05:00:00+00
671871.4188,285705.671,2144633,Southeast,Waukesha,IH 94,Eastbound,Median,43.02885888,-88.13588847,299.799988,IH 94 EB MP 299.8 [WAUKESHA],2025/08/09 05:00:00+00
673104.1847,285485.5867,2144634,Southeast,Waukesha,IH 94,Westbound,Median,43.02663067,-88.12082554,300.600006,IH 94 WB MP 300.6 [WAUKESHA],2025/08/09 05:00:00+00
670912.383,285720.6779,2144635,Southeast,Waukesha,IH 94,Westbound,Median,43.02918504,-88.14764984,299.200012,IH 94 WB MP 299.2 [WAUKESHA],2025/08/09 05:00:00+00
678188.3917,297479.079500001,2144636,Southeast,Milwaukee,IH 41,Northbound,Median,43.13352803,-88.05504497,47.2000008,IH 41 NB MP 47.2 [MILWAUKEE],2025/08/09 05:00:00+00
678050.4853,295950.980699999,2144637,Southeast,Milwaukee,IH 41,Northbound,Median,43.11980439,-88.05717504,46.4000015,IH 41 NB MP 46.4 [MILWAUKEE],2025/08/09 05:00:00+00
678136.4416,296986.6741,2144638,Southeast,Milwaukee,IH 41,Southbound,Median,43.12910738,-88.05582377,47,IH 41 SB MP 47.0 [MILWAUKEE],2025/08/09 05:00:00+00
671234.5281,285693.236199999,2144639,Southeast,Waukesha,IH 94,Eastbound,Median,43.028874,-88.14370519,299.399994,IH 94 EB MP 299.4 [WAUKESHA],2025/08/09 05:00:00+00
685450.3957,286477.8419,2144640,Southeast,Milwaukee,IH 94,Eastbound,Right,43.03297258,-87.9690854,308.600006,IH 94 EB MP 308.6 [MILWAUKEE],2025/08/09 05:00:00+00
686257.2292,286416.958900001,2144641,Southeast,Milwaukee,IH 94,Westbound,Median,43.03224853,-87.95920576,309,IH 94 WB MP 309.0 [MILWAUKEE],2025/08/09 05:00:00+00
670909.4664,285698.4749,2144642,Southeast,Waukesha,IH 94,Eastbound,Median,43.02898579,-88.14769163,299.200012,IH 94 EB MP 299.2 [WAUKESHA],2025/08/09 05:00:00+00
689396.5789,294274.5701,2144643,Southeast,Milwaukee,IH 43,Southbound,Right,43.102266,-87.91830267,77,IH 43 SB MP 77.0 [MILWAUKEE],2025/08/09 05:00:00+00
687740.3346,286823.1655,2144644,Southeast,Milwaukee,IH 94,Eastbound,Median,43.03557807,-87.94088994,310,IH 94 EB MP 310.0 [MILWAUKEE],2025/08/09 05:00:00+00
678184.8833,298340.696799999,2144645,Southeast,Milwaukee,IH 41,Northbound,Median,43.14128304,-88.05484221,47.5999985,IH 41 NB MP 47.6 [MILWAUKEE],2025/08/09 05:00:00+00
681497.082,285801.6961,2144646,Southeast,Milwaukee,IH 94,Westbound,Median,43.02773819,-88.01777973,306,IH 94 WB MP 306.0 [MILWAUKEE],2025/08/09 05:00:00+00
669336.6655,286133.533600001,2144647,Southeast,Waukesha,IH 94,Eastbound,Median,43.03321226,-88.16687038,298.200012,IH 94 EB MP 298.2 [WAUKESHA],2025/08/09 05:00:00+00
669019.7994,286225.4146,2144648,Southeast,Waukesha,IH 94,Eastbound,Median,43.03410145,-88.17073345,298,IH 94 EB MP 298.0 [WAUKESHA],2025/08/09 05:00:00+00
678098.485,299738.956800001,2144649,Southeast,Milwaukee,IH 41,Northbound,Median,43.15388496,-88.05550504,48.4000015,IH 41 NB MP 48.4 RAMP ON [MILWAUKEE],2025/08/09 05:00:00+00
688198.5411,286827.1326,2144650,Southeast,Milwaukee,IH 94,Eastbound,Median,43.03551246,-87.93526756,310.299988,IH 94 EB MP 310.3 [MILWAUKEE],2025/08/09 05:00:00+00
673719.9616,285305.2454,2144651,Southeast,Waukesha,IH 94,Westbound,Median,43.02488325,-88.11332132,301,IH 94 WB MP 301.0 [WAUKESHA],2025/08/09 05:00:00+00
670597.0541,285782.913899999,2144652,Southeast,Waukesha,IH 94,Westbound,Median,43.02980775,-88.15150151,299,IH 94 WB MP 299.0 [WAUKESHA],2025/08/09 05:00:00+00
678032.5465,294422.866,2144653,Southeast,Milwaukee,IH 41,Northbound,Median,43.10605552,-88.05783052,45.4000015,IH 41 NB MP 45.4 [MILWAUKEE],2025/08/09 05:00:00+00
678038.9154,294765.045,2144654,Southeast,Milwaukee,IH 41,Southbound,Median,43.10913371,-88.05765489,45.5999985,IH 41 SB MP 45.6 [MILWAUKEE],2025/08/09 05:00:00+00
673404.4421,285372.248500001,2144655,Southeast,Waukesha,IH 94,Eastbound,Median,43.02555005,-88.11717336,300.799988,IH 94 EB MP 300.8 [WAUKESHA],2025/08/09 05:00:00+00
672393.3906,304047.324999999,2144656,Southeast,Washington,IH 41,Southbound,Median,43.19383099,-88.12444935,52.7999992,IH 41 SB MP 52.8 [WASHINGTON],2025/08/09 05:00:00+00
687741.2325,286836.9178,2144657,Southeast,Milwaukee,IH 94,Westbound,Median,43.03570163,-87.94087479,310,IH 94 WB MP 310.0 [MILWAUKEE],2025/08/09 05:00:00+00
681798.069,285749.853499999,2144658,Southeast,Milwaukee,IH 94,Eastbound,Median,43.02720759,-88.01410262,306.200012,IH 94 EB MP 306.2 [MILWAUKEE],2025/08/09 05:00:00+00
687155.2049,286639.2542,2144659,Southeast,Milwaukee,IH 94,Westbound,Median,43.03405199,-87.9481234,309.600006,IH 94 WB MP 309.6 [MILWAUKEE],2025/08/09 05:00:00+00
678020.164,293427.501499999,2144660,Southeast,Milwaukee,IH 41,Northbound,Median,43.09710007,-88.05826583,44.7999992,IH 41 NB MP 44.8 [MILWAUKEE],2025/08/09 05:00:00+00
668333.7886,286839.544199999,2144661,Southeast,Waukesha,IH 94,Eastbound,Median,43.03976318,-88.17898679,297.399994,IH 94 EB MP 297.4 [WAUKESHA],2025/08/09 05:00:00+00
668340.8132,286851.7874,2144662,Southeast,Waukesha,IH 94,Westbound,Median,43.039872,-88.17889733,297.399994,IH 94 WB MP 297.4 [WAUKESHA],2025/08/09 05:00:00+00
678043.9289,295361.556700001,2144663,Southeast,Milwaukee,IH 41,Northbound,Median,43.11450111,-88.05742346,46,IH 41 NB MP 46.0 [MILWAUKEE],2025/08/09 05:00:00+00
658496.1365,322059.3835,2144664,Southeast,Washington,IH 41,Northbound,Median,43.35862695,-88.29087627,67.4000015,IH 41 NB MP 67.4 [WASHINGTON],2025/08/09 05:00:00+00
678061.672,295067.811100001,2144665,Southeast,Milwaukee,IH 41,Northbound,Median,43.11185378,-88.05728915,45.7999992,IH 41 NB MP 45.8 [MILWAUKEE],2025/08/09 05:00:00+00
690185.6028,286878.1285,2144666,Southeast,Milwaukee,IH 794,Eastbound,Median,43.03552881,-87.91087545,0.800000012,IH 794 EB MP 0.8 [MILWAUKEE],2025/08/09 05:00:00+00
678164.8467,291896.3652,2144667,Southeast,Milwaukee,IH 41,Northbound,Median,43.08329004,-88.05692479,43.7999992,IH 41 NB MP 43.8 [MILWAUKEE],2025/08/09 05:00:00+00
678140.0817,292154.810699999,2144668,Southeast,Milwaukee,IH 41,Northbound,Median,43.08562115,-88.05715533,44,IH 41 NB MP 44.0 [MILWAUKEE],2025/08/09 05:00:00+00
678133.2111,292145.920700001,2144669,Southeast,Milwaukee,IH 41,Southbound,Median,43.08554258,-88.05724222,44,IH 41 SB MP 44.0 [MILWAUKEE],2025/08/09 05:00:00+00
666746.284,313386.3983,2144670,Southeast,Washington,IH 41,Northbound,Median,43.27900286,-88.19143049,60,IH 41 NB MP 60.0 [WASHINGTON],2025/08/09 05:00:00+00
678087.0609,292384.380999999,2144671,Southeast,Milwaukee,IH 41,Southbound,Median,43.08769829,-88.05774106,44.2000008,IH 41 SB MP 44.2 [MILWAUKEE],2025/08/09 05:00:00+00
689522.8208,298940.497,2144672,Southeast,Milwaukee,IH 43,Southbound,Median,43.14422612,-87.91532649,80,IH 43 SB MP 80.0 [MILWAUKEE],2025/08/09 05:00:00+00
689537.5343,298941.1843,2144673,Southeast,Milwaukee,IH 43,Northbound,Median,43.144229,-87.91514546,80,IH 43 NB MP 80.0 [MILWAUKEE],2025/08/09 05:00:00+00
689477.3431,299261.9233,2144674,Southeast,Milwaukee,IH 43,Northbound,Median,43.14712878,-87.91578708,80.1999969,IH 43 NB MP 80.2 [MILWAUKEE],2025/08/09 05:00:00+00
673098.2243,285469.556700001,2144675,Southeast,Waukesha,IH 94,Eastbound,Median,43.0264876,-88.12090306,300.600006,IH 94 EB MP 300.6 [WAUKESHA],2025/08/09 05:00:00+00
678054.5114,292779.242900001,2144676,Southeast,Milwaukee,IH 41,Northbound,Median,43.09125874,-88.05802843,44.5999985,IH 41 NB MP 44.6 [MILWAUKEE],2025/08/09 05:00:00+00
678051.6436,292570.695900001,2144677,Southeast,Milwaukee,IH 41,Southbound,Median,43.08938246,-88.05812296,44.4000015,IH 41 SB MP 44.4 [MILWAUKEE],2025/08/09 05:00:00+00
678038.8812,295686.3675,2144678,Southeast,Milwaukee,IH 41,Southbound,Median,43.11742537,-88.05739297,46.2000008,IH 41 SB MP 46.2 [MILWAUKEE],2025/08/09 05:00:00+00
678043.7378,292768.636399999,2144679,Southeast,Milwaukee,IH 41,Southbound,Median,43.09116553,-88.05816374,44.5999985,IH 41 SB MP 44.6 [MILWAUKEE],2025/08/09 05:00:00+00
685001.6386,286377.036800001,2144680,Southeast,Milwaukee,IH 94,Eastbound,Median,43.03216299,-87.97462039,308.200012,IH 94 EB MP 308.2 [MILWAUKEE],2025/08/09 05:00:00+00
680643.709,297152.4681,2144681,Southeast,Milwaukee,STH 145,Northbound,Median,43.13007166,-88.02496845,9,STH 145 NB MP 9.0 [MILWAUKEE],2025/08/09 05:00:00+00
689015.3262,287544.205499999,2144682,Southeast,Milwaukee,IH 43,Northbound,Median,43.04178419,-87.92502996,72.5999985,IH 43 NB MP 72.6 [MILWAUKEE],2025/08/09 05:00:00+00
688959.5393,287711.5899,2144683,Southeast,Milwaukee,IH 43,Southbound,Median,43.04330292,-87.92566364,72.6999969,IH 43 SB MP 72.7 [MILWAUKEE],2025/08/09 05:00:00+00
678014.4634,294090.771500001,2144684,Southeast,Milwaukee,IH 41,Southbound,Median,43.10307053,-88.05814713,45.2000008,IH 41 SB MP 45.2 [MILWAUKEE],2025/08/09 05:00:00+00
678081.4416,296752.0506,2144685,Southeast,Milwaukee,IH 41,Northbound,Median,43.12700733,-88.05656645,46.7999992,IH 41 NB MP 46.8 [MILWAUKEE],2025/08/09 05:00:00+00
682095.4226,285786.4257,2144686,Southeast,Milwaukee,IH 94,Eastbound,Median,43.02747335,-88.01044444,306.399994,IH 94 EB MP 306.4 [MILWAUKEE],2025/08/09 05:00:00+00
667590.9462,310566.787,2144687,Southeast,Washington,IH 41,Southbound,Median,43.25346096,-88.18178131,58,IH 41 SB MP 58.0 [WASHINGTON],2025/08/09 05:00:00+00
688937.221,287819.478599999,2144688,Southeast,Milwaukee,IH 43,Northbound,Median,43.04427878,-87.92590474,72.8000031,IH 43 NB MP 72.8 [MILWAUKEE],2025/08/09 05:00:00+00
689038.8212,287177.4923,2144689,Southeast,Milwaukee,IH 43,Northbound,Median,43.03847887,-87.92485297,72.4000015,IH 43 NB MP 72.4 [MILWAUKEE],2025/08/09 05:00:00+00
689181.7193,286752.7896,2144690,Southeast,Milwaukee,IH 43,Northbound,Median,43.03462511,-87.9232288,72.0999985,IH 43 NB MP 72.1 [MILWAUKEE],2025/08/09 05:00:00+00
689083.43,286927.6986,2144691,Southeast,Milwaukee,IH 43,Northbound,Median,43.03622102,-87.92438149,72.1999969,IH 43 NB MP 72.2 [MILWAUKEE],2025/08/09 05:00:00+00
678152.5425,291885.4319,2144692,Southeast,Milwaukee,IH 41,Southbound,Median,43.08319421,-88.05707898,43.7999992,IH 41 SB MP 43.8 [MILWAUKEE],2025/08/09 05:00:00+00
669622.7841,307129.330399999,2144693,Southeast,Washington,IH 41,Northbound,Median,43.22212317,-88.15769569,55.4000015,IH 41 NB MP 55.4 [WASHINGTON],2025/08/09 05:00:00+00
671333.0102,305226.059800001,2144694,Southeast,Washington,IH 41,Northbound,Median,43.20465277,-88.13717016,53.7999992,IH 41 NB MP 53.8 [WASHINGTON],2025/08/09 05:00:00+00
689506.28,286885.311000001,2144695,Southeast,Milwaukee,IH 794,Westbound,Median,43.03574533,-87.91920695,0.400000006,IH 794 WB MP 0.4 [MILWAUKEE],2025/08/09 05:00:00+00
688791.776,286895.8061,2144696,Southeast,Milwaukee,IH 94,Westbound,Left,43.03599888,-87.92796912,310.700012,IH 94 WB MP 310.7 [MILWAUKEE],2025/08/09 05:00:00+00
690182.2977,286905.496099999,2144697,Southeast,Milwaukee,IH 794,Westbound,Median,43.03577584,-87.91090764,0.800000012,IH 794 WB MP 0.8 [MILWAUKEE],2025/08/09 05:00:00+00
689584.9936,298633.8913,2144698,Southeast,Milwaukee,IH 43,Southbound,Median,43.14145307,-87.91465625,79.8000031,IH 43 SB MP 79.8 [MILWAUKEE],2025/08/09 05:00:00+00
670274.8083,285877.953500001,2144699,Southeast,Waukesha,IH 94,Westbound,Median,43.03072695,-88.15542927,298.799988,IH 94 WB MP 298.8 [WAUKESHA],2025/08/09 05:00:00+00
689295.9414,291050.9647,2144700,Southeast,Milwaukee,IH 43,Northbound,Right,43.07327923,-87.92052055,75,IH 43 NB MP 75.0 [MILWAUKEE],2025/08/09 05:00:00+00
684687.7764,286266.9178,2144701,Southeast,Milwaukee,IH 94,Westbound,Right,43.03124008,-87.97850321,308,IH 94 WB MP 308.0 [MILWAUKEE],2025/08/09 05:00:00+00
671764.473,304751.034499999,2144702,Southeast,Washington,IH 41,Northbound,Median,43.20029097,-88.13199233,53.4000015,IH 41 NB MP 53.4 [WASHINGTON],2025/08/09 05:00:00+00
688983.8639,286899.933599999,2144703,Southeast,Milwaukee,IH 94,Westbound,Left,43.03599332,-87.92561137,310.799988,IH 94 WB MP 310.8 [MILWAUKEE],2025/08/09 05:00:00+00
688996.6266,286869.2709,2144704,Southeast,Milwaukee,IH 794,Westbound,Median,43.03571454,-87.9254641,0.100000001,IH 794 WB MP 0.1 [MILWAUKEE],2025/08/09 05:00:00+00
688998.3523,287543.4342,2144705,Southeast,Milwaukee,IH 43,Southbound,Median,43.04178103,-87.92523845,72.5999985,IH 43 SB MP 72.6 [MILWAUKEE],2025/08/09 05:00:00+00
688965.581,288965.095699999,2144706,Southeast,Milwaukee,IH 43,Southbound,Median,43.054582,-87.92520917,73.5,IH 43 SB MP 73.5 [MILWAUKEE],2025/08/09 05:00:00+00
689554.7021,296653.1165,2144707,Southeast,Milwaukee,IH 43,Southbound,Median,43.12363505,-87.91563418,78.5999985,IH 43 SB MP 78.6 [MILWAUKEE],2025/08/09 05:00:00+00
689641.5982,298303.042400001,2144708,Southeast,Milwaukee,IH 43,Southbound,Median,43.13846312,-87.91406191,79.5999985,IH 43 SB MP 79.6 [MILWAUKEE],2025/08/09 05:00:00+00
689509.8982,285276.907,2144709,Southeast,Milwaukee,IH 43,Southbound,Median,43.02127034,-87.91965164,311.799988,IH 43 SB MP 311.8 [MILWAUKEE],2025/08/09 05:00:00+00
678062.2108,292569.2162,2144710,Southeast,Milwaukee,IH 41,Northbound,Median,43.08936694,-88.05799362,44.4000015,IH 41 NB MP 44.4 [MILWAUKEE],2025/08/09 05:00:00+00
678075.8853,296348.5867,2144711,Southeast,Milwaukee,IH 41,Northbound,Median,43.12337743,-88.0567497,46.5999985,IH 41 NB MP 46.6 [MILWAUKEE],2025/08/09 05:00:00+00
678178.0018,298773.5469,2144712,Southeast,Milwaukee,IH 41,Southbound,Median,43.14517998,-88.05480324,47.7999992,IH 41 SB MP 47.8 [MILWAUKEE],2025/08/09 05:00:00+00
671113.0163,305460.649499999,2144713,Southeast,Washington,IH 41,Southbound,Median,43.20680814,-88.1398126,54,IH 41 SB MP 54.0 [WASHINGTON],2025/08/09 05:00:00+00
666144.5724,314160.113,2144714,Southeast,Washington,IH 41,Northbound,Median,43.28608342,-88.19863715,60.5999985,IH 41 NB MP 60.6 [WASHINGTON],2025/08/09 05:00:00+00
688874.9009,288142.7378,2144715,Southeast,Milwaukee,IH 43,Southbound,Median,43.04720169,-87.92657136,73,IH 43 SB MP 73.0 [MILWAUKEE],2025/08/09 05:00:00+00
689276.4975,291051.317500001,2144716,Southeast,Milwaukee,IH 43,Southbound,Right,43.07328675,-87.92075912,75,IH 43 SB MP 75.0 [MILWAUKEE],2025/08/09 05:00:00+00
690433.2026,286928.4629,2144717,Southeast,Milwaukee,IH 794,Westbound,Right,43.03592626,-87.90782261,1,IH 794 WB MP 1.0 [MILWAUKEE],2025/08/09 05:00:00+00
689663.3906,298304.4551,2144718,Southeast,Milwaukee,IH 43,Northbound,Median,43.13847095,-87.91379369,79.5999985,IH 43 NB MP 79.6 [MILWAUKEE],2025/08/09 05:00:00+00
689025.6396,287059.2675,2144719,Southeast,Milwaukee,IH 43,Southbound,Median,43.03741789,-87.92505055,72.3000031,IH 43 SB MP 72.3 [MILWAUKEE],2025/08/09 05:00:00+00
689025.4862,287412.1252,2144720,Southeast,Milwaukee,IH 43,Northbound,Median,43.04059333,-87.92494538,72.5,IH 43 NB MP 72.5 [MILWAUKEE],2025/08/09 05:00:00+00
689043.2662,287063.192,2144721,Southeast,Milwaukee,IH 43,Northbound,Median,43.03744928,-87.92483311,72.3000031,IH 43 NB MP 72.3 [MILWAUKEE],2025/08/09 05:00:00+00
689078.7013,286763.948100001,2144722,Southeast,Milwaukee,IH 94,Eastbound,Median,43.03474846,-87.92448919,310.899994,IH 94 EB MP 310.9 [MILWAUKEE],2025/08/09 05:00:00+00
689340.7855,286855.8324,2144723,Southeast,Milwaukee,IH 794,Eastbound,Left,43.03551696,-87.92124614,0.300000012,IH 794 EB MP 0.3 [MILWAUKEE],2025/08/09 05:00:00+00
686581.7836,286411.4057,2144724,Southeast,Milwaukee,IH 94,Eastbound,Median,43.03212746,-87.95522602,309.200012,IH 94 EB MP 309.2 [MILWAUKEE],2025/08/09 05:00:00+00
686581.4635,286420.401799999,2144725,Southeast,Milwaukee,IH 94,Westbound,Median,43.03220849,-87.95522726,309.200012,IH 94 WB MP 309.2 [MILWAUKEE],2025/08/09 05:00:00+00
689825.1845,284645.3596,2144726,Southeast,Milwaukee,IH 43,Northbound,Median,43.01551661,-87.91597702,312.200012,IH 43 NB MP 312.2 [MILWAUKEE],2025/08/09 05:00:00+00
689833.5956,284341.771299999,2144727,Southeast,Milwaukee,IH 43,Northbound,Median,43.0127827,-87.91596629,312.399994,IH 43 NB MP 312.4 [MILWAUKEE],2025/08/09 05:00:00+00
689162.0475,292748.521299999,2144728,Southeast,Milwaukee,IH 43,Northbound,Right,43.08858546,-87.92164761,76,IH 43 NB MP 76.0 [MILWAUKEE],2025/08/09 05:00:00+00
646640.6701,348271.732799999,2144729,Southwest,Dodge,IH 41,Southbound,Right,43.59665592,-88.4310292,86,IH 41 SB MP 86.0 [DODGE],2025/08/09 05:00:00+00
678160.8168,297883.6864,2144730,Southeast,Milwaukee,IH 41,Northbound,Median,43.13717512,-88.05526839,47.4000015,IH 41 NB MP 47.4 [MILWAUKEE],2025/08/09 05:00:00+00
678043.6623,295394.218,2144731,Southeast,Milwaukee,IH 41,Southbound,Median,43.11479511,-88.05741743,46,IH 41 SB MP 46.0 [MILWAUKEE],2025/08/09 05:00:00+00
688632.2575,317107.7744,2144732,Southeast,Ozaukee,IH 43,Southbound,Median,43.30790894,-87.92071938,91.4000015,IH 43 SB MP 91.4 [OZAUKEE],2025/08/09 05:00:00+00
688647.1003,316492.164100001,2144733,Southeast,Ozaukee,IH 43,Southbound,Median,43.30236594,-87.92072538,91,IH 43 SB MP 91.0 [OZAUKEE],2025/08/09 05:00:00+00
688657.0371,316115.911699999,2144734,Southeast,Ozaukee,IH 43,Southbound,Median,43.29897794,-87.92071838,90.8000031,IH 43 SB MP 90.8 [OZAUKEE],2025/08/09 05:00:00+00
